model_name,batch_size,input_shape,total_parameters,trainable_parameters,model_size_mb,device,execution_time_ms,execution_time_std,timing_cv,peak_memory_mb,gpu_name,tflops_fp32,memory_bandwidth_gbps,sm_count,weight_memory_mb,activation_memory_mb,gpu_utilization_percent,memory_utilization_percent,memory_used_mb,memory_total_mb,flops,compute_memory_ratio,memory_read_write_ratio,num_conv_layers,num_fc_layers,num_bn_layers,avg_conv_kernel_size,max_conv_channels,total_conv_params,max_fc_size,total_fc_params,model_depth
convnext_tiny,2,"(3, 224, 224)",28589128,28589128.0,109.05886840820312,cuda,10.267136096954346,2.1262282204676586,0.2070906823657762,1172.6337890625,RTX Baseline,12.74,360.0,28.0,109.05886840820312,1063.5749206542969,94.0,21.0,5966.74609375,6144.0,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
convnext_tiny,4,"(3, 224, 224)",28589128,28589128.0,109.05886840820312,cuda,33.87648010253906,0.1775714446699502,0.0052417324387665,1196.7509765625,RTX Baseline,12.74,360.0,28.0,109.05886840820312,1087.6921081542969,100.0,16.0,5966.74609375,6144.0,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
convnext_tiny,8,"(3, 224, 224)",28589128,28589128.0,109.05886840820312,cuda,65.52155303955078,0.3918549778911975,0.0059805508219361,1244.9853515625,RTX Baseline,12.74,360.0,28.0,109.05886840820312,1135.9264831542969,100.0,17.0,5966.74609375,6144.0,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
convnext_tiny,16,"(3, 224, 224)",28589128,28589128.0,109.05886840820312,cuda,127.4076156616211,0.6153347317493029,0.0048296542443642,1341.4541015625,RTX Baseline,12.74,360.0,28.0,109.05886840820312,1232.3952331542969,100.0,16.0,5966.74609375,6144.0,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
convnext_tiny,32,"(3, 224, 224)",28589128,28589128.0,109.05886840820312,cuda,249.8769149780273,32.766616237078225,0.1311310260086586,1534.3916015625,RTX Baseline,12.74,360.0,28.0,109.05886840820312,1425.3327331542969,100.0,21.0,5966.74609375,6144.0,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
convnext_tiny,64,"(3, 224, 224)",28589128,28589128.0,109.05886840820312,cuda,458.2117462158203,1.6752379908121524,0.0036560345836692,1920.2666015625,RTX Baseline,12.74,360.0,28.0,109.05886840820312,1811.2077331542969,100.0,18.0,5953.74609375,6144.0,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
convnext_tiny,128,"(3, 224, 224)",28589128,28589128.0,109.05886840820312,cuda,930.27685546875,4.199485999282196,0.0045142324831478,2692.0166015625,RTX Baseline,12.74,360.0,28.0,109.05886840820312,2582.957733154297,100.0,23.0,5953.74609375,6144.0,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
convnext_tiny,1,"(1, 3, 224, 224)",28589128,28589128.0,109.05886840820312,cuda,7.4301438331604,0.6284845204064252,0.0845857811798375,131.57861328125,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
convnext_tiny,2,"(2, 3, 224, 224)",28589128,28589128.0,109.05886840820312,cuda,6.706175804138184,0.8952819092505298,0.1335011093353797,142.78564453125,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
convnext_tiny,4,"(4, 3, 224, 224)",28589128,28589128.0,109.05886840820312,cuda,13.285375595092772,0.6959261842423223,0.0523828761378321,166.05126953125,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
convnext_tiny,8,"(8, 3, 224, 224)",28589128,28589128.0,109.05886840820312,cuda,25.627647399902344,0.9730322825680668,0.03796806891341,214.28564453125,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
convnext_tiny,16,"(16, 3, 224, 224)",28589128,28589128.0,109.05886840820312,cuda,49.36703872680664,0.4608625900338206,0.0093354311281298,310.75439453125,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
convnext_tiny,32,"(32, 3, 224, 224)",28589128,28589128.0,109.05886840820312,cuda,96.0706558227539,0.3550638438595788,0.0036958615595864,503.69189453125,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
convnext_tiny,64,"(64, 3, 224, 224)",28589128,28589128.0,109.05886840820312,cuda,188.91766357421875,0.5481744733761129,0.0029016581245234,889.56689453125,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
convnext_tiny,128,"(128, 3, 224, 224)",28589128,28589128.0,109.05886840820312,cuda,379.80364990234375,6.271849757854347,0.0165134004359015,1661.31689453125,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
densenet121,1,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,33.83206558227539,2.7587790134624486,0.0815433218723195,207.60107421875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,177.16415405273438,27.0,6.0,3608.51953125,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,2,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,33.65176010131836,2.6863426939991224,0.0798277024985107,218.03466796875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,187.5977478027344,47.0,13.0,3613.14453125,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,4,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,33.595502853393555,2.335508712426733,0.0695184924764803,237.26904296875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,206.8321228027344,45.0,21.0,3625.83203125,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,8,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,29.87440013885498,3.5793977193078224,0.1198148817231848,278.83935546875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,248.4024353027344,72.0,50.0,3630.01953125,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,16,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,34.78934288024902,1.625108487850864,0.0467128250567438,358.99560546875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,328.5586853027344,97.0,82.0,3628.51953125,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,32,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,68.67609786987305,3.2842590855280425,0.0478224475086398,522.30810546875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,491.8711853027344,98.0,87.0,3737.17578125,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,64,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,138.11023712158203,6.060500206221202,0.0438816146614975,845.93310546875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,815.4961853027344,100.0,87.0,3674.23828125,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,1,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,12.56376028060913,0.9455310909571736,0.0752586064811539,207.60107421875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,177.16415405273438,31.0,8.0,1862.3671875,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,2,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,13.499392032623293,1.4105823878974224,0.1044922900515851,218.03466796875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,187.5977478027344,45.0,20.0,1864.3671875,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,4,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,13.183551788330078,1.2659637956534309,0.0960260039087509,238.26904296875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,207.8321228027344,81.0,47.0,1864.3671875,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,8,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,20.62489604949951,0.9696800866594704,0.0470150290350668,277.83935546875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,247.4024353027344,95.0,70.0,1870.3671875,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,1,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,14.464032173156738,2.5592602971883456,0.176939615895009,207.60107421875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,177.16415405273438,27.0,7.0,4782.83984375,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,2,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,12.568175792694092,2.861495827191097,0.2276778964714046,218.03466796875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,187.5977478027344,41.0,19.0,4782.83984375,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,4,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,14.468095779418944,3.7532052688773656,0.259412525728295,237.26904296875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,206.8321228027344,65.0,42.0,4782.83984375,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,8,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,18.635151863098145,0.9441470064571886,0.0506648410135122,278.83935546875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,248.4024353027344,97.0,73.0,4788.83984375,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,16,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,33.45248031616211,0.3232554627736837,0.0096631239211235,358.99560546875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,328.5586853027344,99.0,85.0,4788.83984375,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,32,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,68.02841567993164,1.1072882292109971,0.0162768486981149,522.30810546875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,491.8711853027344,100.0,86.0,4800.83984375,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,64,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,137.47455596923828,6.617701591791713,0.0481376466000324,845.93310546875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,815.4961853027344,100.0,83.0,4806.50390625,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,128,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,304.0137634277344,6.838882912990886,0.0224953069093334,1496.18310546875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,1465.7461853027344,100.0,80.0,4802.21484375,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,1,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,13.99388837814331,1.0802658477814748,0.0771955455491211,207.60107421875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,177.16415405273438,30.0,8.0,2489.453125,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,2,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,13.887167930603027,0.7914163227848448,0.0569890366907581,218.03466796875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,187.5977478027344,43.0,19.0,2489.453125,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,4,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,13.432831764221191,1.3082665348990747,0.0973932047810123,237.26904296875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,206.8321228027344,75.0,43.0,2489.453125,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,8,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,24.34091281890869,1.998645026600704,0.082110520726486,278.83935546875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,248.4024353027344,98.0,64.0,2495.453125,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,16,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,51.20716857910156,4.323595029226371,0.0844333937828084,358.99560546875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,328.5586853027344,99.0,59.0,2493.890625,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,32,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,99.46102523803712,2.7408161964873594,0.0275566855449186,522.30810546875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,491.8711853027344,100.0,63.0,2507.203125,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,64,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,177.48582458496094,2.7294525896967863,0.0153784258323956,845.93310546875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,815.4961853027344,100.0,69.0,2508.515625,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,1,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,18.877488136291504,2.3600431531823367,0.1250189186198026,205.74951171875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,175.31259155273438,50.0,5.0,652.43359375,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,1,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,15.411200046539308,1.7165336709103811,0.1113822197892018,207.60107421875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,177.16415405273438,34.0,7.0,4588.39453125,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,2,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,14.406015872955322,0.7904413632410852,0.0548688388349013,218.03466796875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,187.5977478027344,53.0,19.0,4588.39453125,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,4,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,14.334464073181152,2.1519457529777566,0.1501239070984023,237.26904296875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,206.8321228027344,85.0,44.0,4588.39453125,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,8,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,24.35839939117432,0.3363612341889743,0.0138088397670759,278.83935546875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,248.4024353027344,98.0,58.0,4594.39453125,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,16,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,48.19550323486328,0.7661616015400825,0.0158969519996621,358.99560546875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,328.5586853027344,99.0,61.0,4594.39453125,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,32,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,93.3908462524414,1.293028439694628,0.0138453445018117,522.30810546875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,491.8711853027344,99.0,64.0,4606.39453125,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,64,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,178.1944351196289,0.940510245797247,0.0052780000966953,845.93310546875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,815.4961853027344,100.0,68.0,4606.39453125,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,128,"(3, 224, 224)",7978856,7978856.0,30.756935119628903,cuda,349.2254638671875,2.113804513925892,0.0060528361549366,1496.18310546875,RTX Baseline,12.74,360.0,28.0,30.436920166015625,1465.7461853027344,100.0,72.0,4606.39453125,6144.0,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet161,1,"(1, 3, 224, 224)",28681000,28681000.0,110.24954986572266,cuda,19.065088272094727,1.2246085425227,0.0642330381609163,134.6494140625,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,15691682112.0,136.77767609218645,0.5,160,1,161,2.0125,1056,26252064,1000,2209000,572
densenet161,2,"(2, 3, 224, 224)",28681000,28681000.0,110.24954986572266,cuda,22.28112030029297,3.0088352159171503,0.1350396737401749,149.5791015625,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,15691682112.0,136.77767609218645,0.5,160,1,161,2.0125,1056,26252064,1000,2209000,572
densenet161,4,"(4, 3, 224, 224)",28681000,28681000.0,110.24954986572266,cuda,27.37459182739257,4.712218825973596,0.1721384141793223,180.03125,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,15691682112.0,136.77767609218645,0.5,160,1,161,2.0125,1056,26252064,1000,2209000,572
densenet161,8,"(8, 3, 224, 224)",28681000,28681000.0,110.24954986572266,cuda,38.56998443603516,0.4032648895416451,0.0104554071109472,239.6572265625,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,15691682112.0,136.77767609218645,0.5,160,1,161,2.0125,1056,26252064,1000,2209000,572
densenet161,16,"(16, 3, 224, 224)",28681000,28681000.0,110.24954986572266,cuda,69.2705307006836,0.2245108181606414,0.0032410725872845,358.5947265625,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,15691682112.0,136.77767609218645,0.5,160,1,161,2.0125,1056,26252064,1000,2209000,572
densenet161,32,"(32, 3, 224, 224)",28681000,28681000.0,110.24954986572266,cuda,133.02272033691406,0.755109933932075,0.0056765485777133,598.3447265625,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,15691682112.0,136.77767609218645,0.5,160,1,161,2.0125,1056,26252064,1000,2209000,572
densenet161,64,"(64, 3, 224, 224)",28681000,28681000.0,110.24954986572266,cuda,257.2513427734375,0.6375026337601915,0.0024781314137654,1077.5947265625,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,15691682112.0,136.77767609218645,0.5,160,1,161,2.0125,1056,26252064,1000,2209000,572
densenet161,128,"(128, 3, 224, 224)",28681000,28681000.0,110.24954986572266,cuda,501.2275085449219,0.0870786749622029,0.0001737308377486,2033.2197265625,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,15691682112.0,136.77767609218645,0.5,160,1,161,2.0125,1056,26252064,1000,2209000,572
densenet169,1,"(3, 224, 224)",14149480,14149480.0,54.581520080566406,cuda,27.182592391967773,5.578072424482613,0.2052075219258954,2169.64892578125,RTX Baseline,12.74,360.0,28.0,53.975982666015625,2115.6729431152344,43.0,6.0,6056.13671875,6144.0,6872234240.0,121.4220282300127,0.5,168,1,169,2.011904761904762,640,12326080,1000,1665000,600
densenet169,2,"(3, 224, 224)",14149480,14149480.0,54.581520080566406,cuda,28.222496032714844,4.141438219426426,0.1467424502240704,2179.79345703125,RTX Baseline,12.74,360.0,28.0,53.975982666015625,2125.8174743652344,59.0,14.0,6038.69921875,6144.0,6872234240.0,121.4220282300127,0.5,168,1,169,2.011904761904762,640,12326080,1000,1665000,600
densenet169,4,"(3, 224, 224)",14149480,14149480.0,54.581520080566406,cuda,26.25375938415528,11.292805544908404,0.4301405135636964,2200.08251953125,RTX Baseline,12.74,360.0,28.0,53.975982666015625,2146.1065368652344,80.0,17.0,6036.44921875,6144.0,6872234240.0,121.4220282300127,0.5,168,1,169,2.011904761904762,640,12326080,1000,1665000,600
densenet169,8,"(3, 224, 224)",14149480,14149480.0,54.581520080566406,cuda,32.073678970336914,8.020945228815988,0.2500787401402881,2241.04345703125,RTX Baseline,12.74,360.0,28.0,53.975982666015625,2187.0674743652344,99.0,52.0,6089.16796875,6144.0,6872234240.0,121.4220282300127,0.5,168,1,169,2.011904761904762,640,12326080,1000,1665000,600
densenet169,16,"(3, 224, 224)",14149480,14149480.0,54.581520080566406,cuda,81.8073616027832,18.881186012628216,0.2308005739639334,2321.81689453125,RTX Baseline,12.74,360.0,28.0,53.975982666015625,2267.8409118652344,99.0,40.0,6038.91796875,6144.0,6872234240.0,121.4220282300127,0.5,168,1,169,2.011904761904762,640,12326080,1000,1665000,600
